SeqId,SeqIdVersion,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Z Scores
11174-8,3,SL026002,Thrombospondin type-1 domain-containing protein 7A:Thrombospondin type-1 domain 6,THS7A:TSP type-1 domain 6,Q9UPZ6,221981,THSD7A,-0.116236489
7933-75,3,SL018350,Disintegrin and metalloproteinase domain-containing protein 22,ADA22,Q9P0K1,53616,ADAM22,-0.116411924
12758-47,3,SL019871,"Glutamate receptor ionotropic, delta-2",GRID2,O43424,2895,GRID2,-0.116465467
7775-15,3,SL002763,Kallikrein-11,Kallikrein 11,Q9UBX7,11012,KLK11,-0.116623017
7092-7,3,SL018073,Protein disulfide-isomerase-like protein of the testis,PDILT,Q8N807,204474,PDILT,-0.116983465
15553-22,3,SL007155,Acetylcholinesterase,ACES,P22303,43,ACHE,-0.117242696
4543-65,2,SL014048,Collagen alpha-1(XXIII) chain,CONA1,Q86Y22,91522,COL23A1,-0.117915062
20941-7,3,SL022284,Ubiquitin-like protein 3,UBL3,O95164,5412,UBL3,-0.118566637
25225-14,3,SL021546,Ferritin heavy polypeptide-like 17,FHL17,Q9BXU8,53940,FTHL17,-0.118647225
6237-11,3,SL017269,Fibroblast growth factor receptor-like 1,FGRL1,Q8N441,53834,FGFRL1,-0.118680484
23564-83,3,SL023622,Protein-lysine methyltransferase METTL21C,MT21C,Q5VZV1,196541,METTL21C,-0.118737048
25259-7,3,SL023286,Uncharacterized protein C17orf62,CQ062,Q9BQA9,79415,CYBC1,-0.119668391
22095-29,3,SL021146,Chromobox protein homolog 2,CBX2,Q14781,84733,CBX2,-0.12070035
2771-35,2,SL000462,Insulin-like growth factor-binding protein 1,IGFBP-1,P08833,3484,IGFBP1,-0.120854454
22577-24,3,SL014292,Sialic acid-binding Ig-like lectin 14,SIG14,Q08ET2,100049587,SIGLEC14,-0.120897308
5594-87,3,SL012502,LDLR chaperone MESD,MESD2,Q14696,23184,MESD,-0.121205698
12811-55,3,SL019912,Zinc finger protein 415,ZN415,Q09FC8,55786,ZNF415,-0.121223252
11514-196,3,SL004557,CD59 glycoprotein,CD59,P13987,966,CD59,-0.121404989
22141-59,3,SL022772,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",F261,P16118,5207,PFKFB1,-0.121821151
4909-68,1,SL005167,Galectin-8,Galectin-8,O00214,3964,LGALS8,-0.122244924
19265-9,3,SL010980,T-complex protein 1 subunit alpha,TCPA,P17987,6950,TCP1,-0.122284931
18892-48,3,SL008883,Glypican-4,GPC4,O75487,2239,GPC4,-0.122364899
17137-160,3,SL005328,Hemoglobin subunit beta,Beta-globin,P68871,3043,HBB,-0.122771979
10512-13,3,SL025888,Cytokine receptor common subunit beta:Extracellular domain,IL3RB:ECD,P32927,1439,CSF2RB,-0.122781242
24704-38,3,SL023519,COMM domain-containing protein 5,COMD5,Q9GZQ3,28991,COMMD5,-0.12324514
22974-25,3,SL014983,Histone H2B type 2-E,H2B2E,Q16778,8349,H2BC21,-0.123899648
19238-12,3,SL008477,Glutamine synthetase,GLNA,P15104,2752,GLUL,-0.124510177
12807-89,3,SL019940,Rho GTPase-activating protein 30,RHG30,Q7Z6I6,257106,ARHGAP30,-0.124843998
13735-1,3,SL020221,Rap1 GTPase-activating protein 1,RPGP1,P47736,5909,RAP1GAP,-0.12516748
8073-3,3,SL008588,SLAM family member 5,SLAF5,Q9UIB8,8832,CD84,-0.125434314
6276-16,3,SL005252,Furin,Furin,P09958,5045,FURIN,-0.125899013
8220-15,3,SL018432,Uncharacterized protein C10orf35,CJ035,Q96D05,219738,FAM241B,-0.126380824
15548-35,3,SL018791,D-3-phosphoglycerate dehydrogenase,SERA,O43175,26227,PHGDH,-0.1265434
24721-17,3,SL023485,Golgi phosphoprotein 3,GOLP3,Q9H4A6,64083,GOLPH3,-0.126591217
24891-54,3,SL009030,Epidermal growth factor receptor kinase substrate 8-like protein 2,ES8L2,Q9H6S3,64787,EPS8L2,-0.127081691
4588-1,2,SL011499,Pancreatic hormone,PH,P01298,5539,PPY,-0.127093641
12759-47,3,SL004792,Interleukin enhancer-binding factor 3,DRBP76,Q12906,3609,ILF3,-0.127524623
21658-15,3,SL008287,Prohibitin-2,PHB2,Q99623,11331,PHB2,-0.127529059
13114-50,3,SL006230,Lumican,Lumican,P51884,4060,LUM,-0.127624378
21498-3,3,SL008882,Alpha-aminoadipic semialdehyde dehydrogenase,AL7A1,P49419,501,ALDH7A1,-0.127715316
9380-2,3,SL003846,Group XIIB secretory phospholipase A2-like protein,sPLA(2)-XIII,Q9BX93,84647,PLA2G12B,-0.127763437
21346-71,3,SL022008,"Dihydroorotate dehydrogenase (quinone), mitochondrial",PYRD,Q02127,1723,DHODH,-0.128893701
10572-65,3,SL012372,Cystatin-8,CST8,O60676,10047,CST8,-0.13031013
23625-44,3,SL023349,Uncharacterized protein KIAA1143,K1143,Q96AT1,57456,KIAA1143,-0.130525139
23343-6,3,SL023326,Protein rogdi homolog,ROGDI,Q9GZN7,79641,ROGDI,-0.130957
13960-15,3,SL020282,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",AGAP3,Q96P47,116988,AGAP3,-0.131039306
20957-57,3,SL022149,Diphosphoinositol polyphosphate phosphohydrolase 3-alpha,NUD10,Q8NFP7,170685,NUDT10,-0.131085042
9267-2,3,SL012862,Carboxypeptidase A4,CBPA4,Q9UI42,51200,CPA4,-0.131425976
19572-10,3,SL006492,CCAAT/enhancer-binding protein gamma,CEBPG,P53567,1054,CEBPG,-0.131756227
22033-7,3,SL022551,Wiskott-Aldrich syndrome protein,WASP,P42768,7454,WAS,-0.131946725
7792-58,3,SL018258,"Coiled-coil domain-containing protein 90B, mitochondrial",CC90B,Q9GZT6,60492,CCDC90B,-0.13243256
8686-342,3,SL018631,Protein Hikeshi,HIKES,Q53FT3,51501,HIKESHI,-0.132615078
18340-2,3,SL005691,Proteasome subunit beta type-4,Proteasome beta chain,P28070,5692,PSMB4,-0.132742882
6627-25,3,SL012441,Inactive pancreatic lipase-related protein 1,LIPR1,P54315,5407,PNLIPRP1,-0.132883307
9779-63,3,SL019130,Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein,HERP2,Q9BSE4,64224,HERPUD2,-0.133085792
12991-49,3,SL019483,Cullin-9,CUL9,Q8IWT3,23113,CUL9,-0.133318493
8892-14,3,SL025957,Platelet endothelial aggregation receptor 1:Cytoplasmic domain,PEAR1:CD,Q5VY43,375033,PEAR1,-0.133666929
17152-10,3,SL012437,Killer cell immunoglobulin-like receptor 2DS4,KI2S4,P43632,3809,KIR2DS4,-0.134837451
19200-16,3,SL008216,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,NDUA5,Q16718,4698,NDUFA5,-0.13490656
5099-14,3,SL005195,Lymphocyte activation gene 3 protein,LAG-3,P18627,3902,LAG3,-0.13521153
5586-66,3,SL007807,Multiple inositol polyphosphate phosphatase 1,MINP1,Q9UNW1,9562,MINPP1,-0.135216919
18314-88,3,SL000693,Paired box protein Pax-8,PAX-8,Q06710,7849,PAX8,-0.135373785
11449-22,3,SL008129,F-actin-capping protein subunit alpha-1,CAZA1,P52907,829,CAPZA1,-0.135841561
9579-59,3,SL018689,Transmembrane gamma-carboxyglutamic acid protein 4,TMG4,Q9BZD6,79056,PRRG4,-0.136698505
4993-16,1,SL000670,Glutathione S-transferase A3,GSTA3,Q16772,2940,GSTA3,-0.136766018
18264-12,3,SL006619,Coiled-coil domain-containing protein 25,CCD25,Q86WR0,55246,CCDC25,-0.136814828
10014-31,3,SL007803,Zinc finger protein SNAI2,SLUG,O43623,6591,SNAI2,-0.137002483
8837-8,3,SL018675,Microfibrillar-associated protein 3-like,MFA3L,O75121,9848,MFAP3L,-0.13724652
8778-3,3,SL004683,Noggin,Noggin,Q13253,9241,NOG,-0.137342003
3719-2,2,SL000076,Cyclin-dependent kinase inhibitor 1B,p27Kip1,P46527,1027,CDKN1B,-0.137399231
3825-18,2,SL010502,Mitogen-activated protein kinase 8,MK08,P45983,5599,MAPK8,-0.137786897
8239-223,3,SL001814,Cholinesterase,Pseudocholinesterase,P06276,590,BCHE,-0.138093758
22810-41,3,SL022782,TIMELESS-interacting protein,TIPIN,Q9BVW5,54962,TIPIN,-0.138822109
12980-31,3,SL019459,Pre-mRNA-splicing factor RBM22,RBM22,Q9NW64,55696,RBM22,-0.13907661
2665-26,2,SL004672,Tumor necrosis factor receptor superfamily member 17,BCMA,Q02223,608,TNFRSF17,-0.139150765
19491-11,3,SL015110,Estradiol 17-beta-dehydrogenase 8,DHB8,Q92506,7923,HSD17B8,-0.139502793
10615-18,3,SL008066,Myelin protein P0,MYP0,P25189,4359,MPZ,-0.139823093
21441-20,3,SL002730,gp75,gp75,P17643,7306,TYRP1,-0.139892484
24251-44,3,SL023431,Ribonuclease P protein subunit p25-like protein,RP25L,Q8N5L8,138716,RPP25L,-0.139936218
6480-1,3,SL007555,Soluble calcium-activated nucleotidase 1,CANT1,Q8WVQ1,124583,CANT1,-0.139956411
21687-3,3,SL022679,Protein phosphatase 1 regulatory subunit 29,PPR29,Q5R3F8,114794,ELFN2,-0.140210163
9065-28,3,SL007220,Alpha-taxilin,TXLNA,P40222,200081,TXLNA,-0.140410318
4696-2,2,SL001774,"Fatty acid-binding protein, heart",FABP,P05413,2170,FABP3,-0.140556795
21720-13,3,SL018996,"Alpha-(1,3)-fucosyltransferase 11",FUT11,Q495W5,170384,FUT11,-0.140896291
3807-1,2,SL007651,Fibroblast growth factor 23,FGF23,Q9GZV9,8074,FGF23,-0.140962085
3172-28,2,SL008956,Arylsulfatase B,ARSB,P15848,411,ARSB,-0.140963907
7789-182,3,SL007394,Peroxiredoxin-4,PRDX4,Q13162,10549,PRDX4,-0.141212813
21823-5,3,SL022184,Protein phosphatase 1G,PPM1G,O15355,5496,PPM1G,-0.141456662
25110-19,3,SL019831,Exocyst complex component 7,EXOC7,Q9UPT5,23265,EXOC7,-0.141910174
12428-2,3,SL015008,Lysophospholipase-like protein 1,LYPL1,Q5VWZ2,127018,LYPLAL1,-0.142708804
25209-15,3,SL008450,Sodium/potassium-transporting ATPase gamma chain,ATNG,P54710,486,FXYD2,-0.142771878
21395-23,3,SL012360,Protocadherin-17,PCD17,O14917,27253,PCDH17,-0.142894337
4491-4,2,SL005188,Interleukin-5 receptor subunit alpha,IL-5 Ra,Q01344,3568,IL5RA,-0.143306746
7955-195,3,SL004710,Inter-alpha-trypsin inhibitor heavy chain H1,ITI heavy chain H1,P19827,3697,ITIH1,-0.14357336
5744-12,3,SL017113,Protein MENT,CA056,Q9BUN1,54964,MENT,-0.143620534
5903-91,2,SL004899,Heat shock cognate 71 kDa protein,HSP70 protein 8,P11142,3312,HSPA8,-0.143755259
13103-125,3,SL009328,Chorionic somatomammotropin hormone,CSH,P0DML2|P0DML3,1442|1442,CSH1|CSH2,-0.144445462
20443-37,3,SL022254,CST complex subunit TEN1,TEN1L,Q86WV5,100134934,TEN1,-0.144496055
19819-7,3,SL021788,Regulator of G-protein signaling 21,RGS21,Q2M5E4,431704,RGS21,-0.144753386
8222-49,3,SL018447,Cadherin-related family member 3,CDHR3,Q6ZTQ4,222256,CDHR3,-0.144823472
13547-5,3,SL019581,5-hydroxytryptamine receptor 7,5HT7R,P34969,3363,HTR7,-0.145196774
11513-92,3,SL002722,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,CD38,P28907,952,CD38,-0.145232444
11333-82,3,SL006485,Rho GTPase-activating protein 25,RHG25,P42331,9938,ARHGAP25,-0.145343145
20946-41,3,SL022060,Gametocyte-specific factor 1,GTSF1,Q8WW33,121355,GTSF1,-0.145524854
19635-69,3,SL008693,Fibroleukin,FGL2,Q14314,10875,FGL2,-0.145829379
11690-47,3,SL019558,Anaphase-promoting complex subunit 7,APC7,Q9UJX3,51434,ANAPC7,-0.146035349
13516-46,3,SL016509,ER membrane protein complex subunit 4,TMM85,Q5J8M3,51234,EMC4,-0.146145238
22591-4,3,SL022636,Frizzled-9,FZD9,O00144,8326,FZD9,-0.146882687
9037-1,3,SL006774,Syntaxin-18,STX18,Q9P2W9,53407,STX18,-0.147001248
9012-1,3,SL025963,Pre-mRNA-processing factor 6:region 1,PRP6:region 1,O94906,24148,PRPF6,-0.147031142
22842-85,3,SL022792,Zinc finger protein 69,ZNF69,Q9UC07,7620,ZNF69,-0.147044938
23425-19,3,SL023195,Ermin,ERMIN,Q8TAM6,57471,ERMN,-0.147139051
20995-47,3,SL022175,DNA-directed RNA polymerase II subunit RPB3,RPB3,P19387,5432,POLR2C,-0.147205818
10842-7,3,SL018620,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4",GCNT4,Q9P109,51301,GCNT4,-0.147211183
12041-33,3,SL013773,Heat shock 70 kDa protein 1-like,HS71L,P34931,3305,HSPA1L,-0.14734072
9837-60,3,SL006249,NAD(P)H dehydrogenase [quinone] 1,NAD(P)H dehydrogenase,P15559,1728,NQO1,-0.147399534
22528-1,3,SL022875,PHD finger protein 11,PHF11,Q9UIL8,51131,PHF11,-0.147609034
21355-4,3,SL022290,Upstream stimulatory factor 1,USF1,P22415,7391,USF1,-0.14774625
2835-1,4,SL004301,X-ray repair cross-complementing protein 6,Ku70,P12956,2547,XRCC6,-0.14866811
23638-3,3,SL023223,Carnosine N-methyltransferase,CARME,Q8N4J0,138199,CARNMT1,-0.148750561
12508-9,3,SL008756,Charged multivesicular body protein 3,CHMP3,Q9Y3E7,100526767,CHMP3,-0.148947465
5424-55,3,SL003690,Tumor necrosis factor receptor superfamily member 11A,RANK,Q9Y6Q6,8792,TNFRSF11A,-0.149084028
20126-19,3,SL004271,Glial fibrillary acidic protein,GFAP,P14136,2670,GFAP,-0.149104073
21134-9,3,SL021993,CREB/ATF bZIP transcription factor,ZHANG,Q9NS37,58487,CREBZF,-0.149512148
4594-22,2,SL011498,Pituitary adenylate cyclase-activating polypeptide 38,PACAP-38,P18509,116,ADCYAP1,-0.149527999
24462-4,3,SL023764,Cyclic nucleotide-gated cation channel beta-1,CNGB1,Q14028,1258,CNGB1,-0.149530617
19564-61,3,SL007438,Interferon regulatory factor 4,IRF4,Q15306,3662,IRF4,-0.149550949
9182-3,3,SL025988,"Low-density lipoprotein receptor-related protein 1, soluble:Extracellular domain, LDL receptor class A domains 11-20",sLRP1:ECD,Q07954,4035,LRP1,-0.150019444
11288-26,3,SL019349,Cytosolic purine 5'-nucleotidase,5NTC,P49902,22978,NT5C2,-0.150050068
3054-3,2,SL000437,Haptoglobin,"Haptoglobin, Mixed Type",P00738,3240,HP,-0.150229349
23576-46,3,SL021759,Protein BEX4,BEX4,Q9NWD9,56271,BEX4,-0.150409928
21108-5,3,SL011288,Uncharacterized metallophosphoesterase CSTP1,CSTP1,Q9BRF8,55313,CPPED1,-0.150570641
24659-6,3,SL009432,DnaJ homolog subfamily B member 13,DJB13,P59910,374407,DNAJB13,-0.150661104
7019-13,3,SL005249,Semaphorin-7A,Semaphorin-7A,O75326,8482,SEMA7A,-0.150711466
24680-51,3,SL007663,Thioredoxin domain-containing protein 1,TXND1,Q9H3N1,81542,TMX1,-0.150977052
7049-2,3,SL015911,Disintegrin and metalloproteinase domain-containing protein 23,ADAM 23,O75077,8745,ADAM23,-0.151038545
6937-251,3,SL017975,Uncharacterized protein C1orf43,CA043,Q9BWL3,25912,C1orf43,-0.151061483
6590-54,3,SL005203,Neuropilin-2,Neuropilin-2,O60462,8828,NRP2,-0.15122379
7967-38,3,SL018313,Putative POTE ankyrin domain family member M,POTEM,A6NI47,641455,POTEM,-0.151255439
5223-59,3,SL015728,Glucokinase regulatory protein,GCKR,Q14397,2646,GCKR,-0.151412728
4467-49,2,SL005488,SPARC-like protein 1,SPARCL1,Q14515,8404,SPARCL1,-0.15163473
10695-12,3,SL012662,Protein WFDC10B,WF10B,Q8IUB3,280664,WFDC10B,-0.151928547
6597-24,3,SL008903,Membrane protein FAM174A,TM157,Q8TBP5,345757,FAM174A,-0.152217962
21913-5,3,SL021848,Transcription factor YY2,TYY2,O15391,404281,YY2,-0.152647171
5714-88,3,SL017115,Interferon alpha-6,IFNA6,P05013,3443,IFNA6,-0.15283279
21555-17,3,SL012477,Protein FAM3A,FAM3A,P98173,60343,FAM3A,-0.152905584
22959-32,3,SL010612,Dickkopf-related protein 4,Dkk-4,Q9UBT3,27121,DKK4,-0.15313228
19353-25,3,SL015055,Osteopetrosis-associated transmembrane protein 1,OSTM1,Q86WC4,28962,OSTM1,-0.153158227
8772-5,3,SL025840,Ephrin-B2:Cytoplasmic domain,EFNB2:CD,P52799,1948,EFNB2,-0.153431266
9848-22,3,SL000391,Cyclin-H,Cyclin H,P51946,902,CCNH,-0.15392969
7267-2,3,SL006400,Serine palmitoyltransferase 2,LCB2,O15270,9517,SPTLC2,-0.153943608
9110-2,3,SL018850,Synaptotagmin-17,SYT17,Q9BSW7,51760,SYT17,-0.154174255
3091-70,2,SL004771,Aurora kinase A,Aurora kinase A,O14965,6790,AURKA,-0.154646086
10550-37,3,SL004132,Bone morphogenetic protein receptor type-1B,BMP RIB,O00238,658,BMPR1B,-0.154769892
9266-1,3,SL004968,Triggering receptor expressed on myeloid cells 1,sTREM-1,Q9NP99,54210,TREM1,-0.154891228
6356-3,3,SL011428,Carboxypeptidase B,Carboxypeptidase B1,P15086,1360,CPB1,-0.155006156
8080-24,3,SL011622,Prostate-associated microseminoprotein,PSMP,Q1L6U9,692094,MSMP,-0.155207971
25288-16,3,SL023561,Dimethylaniline monooxygenase [N-oxide-forming] 3,FMO3,P31513,2328,FMO3,-0.155459401
23571-93,3,SL023432,Coiled-coil domain-containing protein 94,CCD94,Q9BW85,55702,YJU2,-0.155626573
23981-172,3,SL009336,Carboxypeptidase A1,CBPA1,P15085,1357,CPA1,-0.155699411
23262-11,3,SL023204,Beta-crystallin B3,CRBB3,P26998,1417,CRYBB3,-0.155915662
7776-20,3,SL008959,Netrin receptor UNC5B,UNC5B,Q8IZJ1,219699,UNC5B,-0.156446344
11260-47,3,SL012729,SUN domain-containing protein 5,SPA4L,Q8TC36,140732,SUN5,-0.156524667
5456-59,2,SL006694,Beta-Ala-His dipeptidase,CNDP1,Q96KN2,84735,CNDP1,-0.156529718
4876-32,1,SL000357,Coagulation factor IX,Coagulation Factor IX,P00740,2158,F9,-0.156871661
14713-46,3,SL004589,Azurocidin,Azurocidin,P20160,566,AZU1,-0.156919821
25124-21,3,SL014672,Zinc finger and BTB domain-containing protein 7A,ZBT7A,O95365,51341,ZBTB7A,-0.157009495
7884-15,3,SL004120,Discoidin domain-containing receptor 2,Discoidin domain receptor 2,Q16832,4921,DDR2,-0.157368377
5494-52,3,SL009790,Small nuclear ribonucleoprotein F,RUXF,P62306,6636,SNRPF,-0.157465705
13397-88,3,SL004533,Beta-defensin 4A,HBD-2,O15263,100289462,DEFB4A,-0.157706709
12543-76,3,SL019752,Zinc finger protein 560,ZN560,Q96MR9,147741,ZNF560,-0.158342537
10496-11,3,SL009322,Calcium-activated chloride channel regulator 1,CaCC,A8K7I4,1179,CLCA1,-0.158469704
21981-2,3,SL004088,Integrin alpha-M,Integrin alpha-M,P11215,3684,ITGAM,-0.15860039
2630-12,2,SL004588,Interleukin-1 Receptor accessory protein,IL-1 R AcP,Q9NPH3,3556,IL1RAP,-0.158628365
19623-26,3,SL004605,40S ribosomal protein SA,40S ribosomal protein SA,P08865,3921,RPSA,-0.158644435
3067-67,1,SL005234,Growth/differentiation factor 9,GDF-9,O60383,2661,GDF9,-0.158755132
19255-124,3,SL006746,NTF2-related export protein 2,NXT2,Q9NPJ8,55916,NXT2,-0.159075187
14148-2,3,SL015510,Ubiquitin-like protein ISG15,UCRP,P05161,9636,ISG15,-0.159100918
8287-17,3,SL018456,CMRF35-like molecule 2,CLM2,Q496F6,342510,CD300E,-0.159354982
11277-23,3,SL014732,Cyclic AMP-dependent transcription factor ATF-6 alpha,ATF6A,P18850,22926,ATF6,-0.159372099
10895-28,3,SL017961,Transmembrane protease serine 11B,TM11B,Q86T26,132724,TMPRSS11B,-0.159621576
3053-49,2,SL004343,Fms-related tyrosine kinase 3 ligand,Flt3 ligand,P49771,2323,FLT3LG,-0.160007951
13468-5,3,SL020119,Neuralized-like protein 4,NEUL4,Q96JN8,84461,NEURL4,-0.16008059
22085-86,3,SL004776,Polycomb complex protein BMI-1,BMI-1,P35226,100532731,BMI1,-0.160485568
6920-1,3,SL018027,GDNF family receptor alpha-like,GFRAL,Q6UXV0,389400,GFRAL,-0.160695459
8794-13,3,SL008734,Dipeptidase 1,DPEP1,P16444,1800,DPEP1,-0.161168183
10546-2,3,SL012744,Thrombospondin-type laminin G domain and EAR repeat-containing protein,TSEAR,Q8WU66,54084,TSPEAR,-0.161315274
12482-5,3,SL007512,Nucleosome-remodeling factor subunit BPTF,BPTF,Q12830,2186,BPTF,-0.161662924
20069-23,3,SL021947,Glycine N-acyltransferase-like protein 2,GLYL2,Q8WU03,219970,GLYATL2,-0.161707448
13553-4,3,SL020126,DCN1-like protein 3,DCNL3,Q8IWE4,123879,DCUN1D3,-0.161779239
2834-54,1,SL003915,Kallikrein-8,kallikrein 8,O60259,11202,KLK8,-0.16183947
6547-83,3,SL007017,Transmembrane protease serine 11D,TM11D,O60235,9407,TMPRSS11D,-0.162195363
5227-60,3,SL006921,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",PDK1,Q15118,5163,PDK1,-0.162434338
6606-61,3,SL007449,Metastasis-suppressor KiSS-1,KISS1,Q15726,3814,KISS1,-0.163270863
25121-7,3,SL012549,Nodal modulator 2,NOMO2,Q5JPE7,283820,NOMO2,-0.163698996
8973-23,3,SL025858,Fc receptor-like protein 4:Extracellular domain,FCRL4:ECD,Q96PJ5,83417,FCRL4,-0.163721668
4153-11,2,SL018548,Alpha-1-antichymotrypsin complex,alpha-1-antichymotrypsin complex,P01011,12,SERPINA3,-0.164022719
22961-7,3,SL010462,Ficolin-1,FCN1,O00602,2219,FCN1,-0.164302168
11203-97,3,SL009203,Pyruvate kinase PKLR,KPYR,P30613,5313,PKLR,-0.164521738
11283-13,3,SL019361,DDB1- and CUL4-associated factor 5,DCAF5,Q96JK2,8816,DCAF5,-0.164565817
22953-85,3,SL007136,CCAAT/enhancer-binding protein beta,CEBPB,P17676,1051,CEBPB,-0.165019251
10078-5,3,SL007063,BAG family molecular chaperone regulator 3,BAG3,O95817,9531,BAG3,-0.165040259
25227-20,3,SL023731,Transcription elongation factor A protein-like 2,TCAL2,Q9H3H9,140597,TCEAL2,-0.165192854
21724-22,3,SL008688,N-acetylgalactosamine-6-sulfatase,GALNS,P34059,2588,GALNS,-0.165652613
9040-144,3,SL008893,Mammalian ependymin-related protein 1,EPDR1,Q9UM22,54749,EPDR1,-0.166047557
4254-6,2,SL011768,NudC domain-containing protein 3,NUDC3,Q8IVD9,23386,NUDCD3,-0.166092
2985-35,1,SL003173,Growth-regulated alpha protein,Gro-a,P09341,2919,CXCL1,-0.166444686
9595-11,3,SL019028,"Beta-1,4-galactosyltransferase 2",B4GT2,O60909,8704,B4GALT2,-0.166482724
23352-9,3,SL023709,Dysbindin,DTBP1,Q96EV8,84062,DTNBP1,-0.16719469
15606-19,3,SL000044,"Keratin, type I cytoskeletal 19",Keratin 19,P08727,3880,KRT19,-0.167270616
7008-13,3,SL025852,Protein eva-1 homolog C:Cytoplasmic domain,F176C:CD,P58658,59271,EVA1C,-0.167571949
21834-8,3,SL008758,Vacuolar-sorting protein SNF8,SNF8,Q96H20,11267,SNF8,-0.167747336
18905-5,3,SL005387,"Keratin, type I cytoskeletal 16",Keratin-16,P08779,3868,KRT16,-0.168080178
8469-41,3,SL000466,Insulin-like growth factor-binding protein 2,IGFBP-2,P18065,3485,IGFBP2,-0.169052657
13723-6,3,SL001717,Interleukin-10,IL-10,P22301,3586,IL10,-0.169134527
8328-9,3,SL018489,Ethanolamine kinase 1,EKI1,Q9HBU6,55500,ETNK1,-0.169272811
8671-378,3,SL018633,Trafficking protein particle complex subunit 5,TPPC5,Q8IUR0,126003,TRAPPC5,-0.169414761
10457-3,3,SL004861,Interleukin-18 receptor accessory protein,IL-18 Rb,O95256,8807,IL18RAP,-0.169558832
8882-1,3,SL025787,Disintegrin and metalloproteinase domain-containing protein 17:Cytoplasmic domain,ADAM 17:CD,P78536,6868,ADAM17,-0.169885195
15455-40,3,SL025784,Disintegrin and metalloproteinase domain-containing protein 15:Extracellular domain,ADA15:ECD,Q13444,8751,ADAM15,-0.170006966
19370-30,3,SL018828,Heparan sulfate glucosamine 3-O-sulfotransferase 4,HS3S4,Q9Y661,9951,HS3ST4,-0.170293199
17792-158,3,SL020924,"Succinate-semialdehyde dehydrogenase, mitochondrial",SSDH,P51649,7915,ALDH5A1,-0.170400802
16323-8,3,SL020462,Neurexin-3,NRX3A,Q9Y4C0,9369,NRXN3,-0.171062914
24443-8,3,SL021011,Mortality factor 4-like protein 2,MO4L2,Q15014,9643,MORF4L2,-0.17109823
21450-333,3,SL025814,Caspase-10:region 2,Caspase-10:region 2,Q92851,843,CASP10,-0.171318272
24428-76,3,SL023710,Lysophospholipase D GDPD1,GDPD1,Q8N9F7,284161,GDPD1,-0.171949849
22505-24,3,SL022938,"NAD kinase 2, mitochondrial",NAKD2,Q4G0N4,133686,NADK2,-0.171984722
14747-9,3,SL020310,Cytokine receptor-like factor 1,CRLF1,O75462,9244,CRLF1,-0.172102181
16754-40,3,SL019118,Peripheral plasma membrane protein CASK,CSKP,O14936,8573,CASK,-0.17231877
22980-37,3,SL015060,Homer protein homolog 1,HOME1,Q86YM7,9456,HOMER1,-0.172351777
9964-10,3,SL018834,Myocardial zonula adherens protein,MYZAP,P0CAP1,100820829,MYZAP,-0.172398581
9436-2,3,SL005354,DNA-binding protein inhibitor ID-1,ID-1,P41134,3397,ID1,-0.17240773
21780-15,3,SL022497,Protein ABHD4,ABHD4,Q8TB40,63874,ABHD4,-0.172522535
6907-17,3,SL017957,Transmembrane and coiled-coil domain-containing protein 5A,TMC5A,Q8N6Q1,145942,TMCO5A,-0.172625423
24720-10,3,SL023514,Ankyrin repeat domain-containing protein 16,ANR16,Q6P6B7,54522,ANKRD16,-0.172750462
